time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,tail_virtual_swaps,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,fid10,fid10_retained_fraction,fid10_svd_events,fid10_svd_fallbacks,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
586.7533429580508,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,8,both,0,22,22,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.1559412920033,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,8,both,1,21,21,1,1,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.3825060420204,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,8,left,0,22,22,1,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.5735492500244,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,8,left,1,21,21,1,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.7372479580226,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,8,right,0,22,22,0,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.9318892080337,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,8,right,1,21,21,1,4,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.2957082079956,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,9,both,0,22,22,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.6831928750034,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,9,both,1,21,21,1,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.9026735830121,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,9,left,0,22,22,1,2,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.0940944169997,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,9,left,1,21,21,1,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.2606389580178,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,9,right,0,22,22,0,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.4648095830344,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,9,right,1,21,21,1,4,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.8415313330479,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,10,both,0,22,22,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.240661207994,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,10,both,1,21,21,1,1,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.4590429170057,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,10,left,0,22,22,1,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.6544188749976,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,10,left,1,21,21,1,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.8253970420337,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,10,right,0,22,22,0,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.0242721250397,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,10,right,1,21,21,1,4,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.3965417080326,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,11,both,0,22,22,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.7985681249993,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,11,both,1,21,21,1,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.0154766670312,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,11,left,0,22,22,1,2,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.2146764580393,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,11,left,1,21,21,1,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.3908369170385,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,11,right,0,22,22,0,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.5869396250346,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,11,right,1,21,21,1,4,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.9432317500468,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,12,both,0,22,22,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.3436778750038,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,12,both,1,21,21,1,1,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.5585706250276,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,12,left,0,22,22,1,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.7529638750129,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,12,left,1,21,21,1,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.9222681249958,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,12,right,0,22,22,0,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.1179768750444,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,12,right,1,21,21,1,4,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.4664685419993,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,13,both,0,22,22,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.8530424170312,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,13,both,1,21,21,1,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.0633226250065,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,13,left,0,22,22,1,2,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.2640100420103,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,13,left,1,21,21,1,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.4343047080329,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,13,right,0,22,22,0,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.6310102500138,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,13,right,1,21,21,1,4,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.9902838330017,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,14,both,0,22,22,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.3905598330311,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,14,both,1,21,21,1,1,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.6040748750092,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,14,left,0,22,22,1,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.795166291995,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,14,left,1,21,21,1,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.9602215000195,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,14,right,0,22,22,0,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.1609218750382,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,14,right,1,21,21,1,4,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.528197208012,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,15,both,0,22,22,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.9238519170322,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,15,both,1,21,21,1,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.1450505829998,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,15,left,0,22,22,1,2,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.3439262920292,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,15,left,1,21,21,1,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.5155769170378,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,15,right,0,22,22,0,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.7175855830428,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,15,right,1,21,21,1,4,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.0828365000198,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,16,both,0,22,22,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.4859352080384,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,16,both,1,21,21,1,1,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.7171112920041,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,16,left,0,22,22,1,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.9147758750478,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,16,left,1,21,21,1,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.0813850000268,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,16,right,0,22,22,0,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.2773922500201,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,16,right,1,21,21,1,4,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.6539584170096,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,17,both,0,22,22,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.04167520802,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,17,both,1,21,21,1,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.2563183750026,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,17,left,0,22,22,1,2,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.4530128330225,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,17,left,1,21,21,1,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.6232700420078,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,17,right,0,22,22,0,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.8173301250208,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,17,right,1,21,21,1,4,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.1808802080341,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,18,both,0,22,22,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.5825821250328,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,18,both,1,21,21,1,1,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.8084525419981,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,18,left,0,22,22,1,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.002355625038,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,18,left,1,21,21,1,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.1720653750235,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,18,right,0,22,22,0,3,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.3629472920438,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,18,right,1,21,21,1,4,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.7226148750051,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,19,both,0,22,22,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.1297097500064,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,187996,2460,174,44,,,0,0,19,both,1,21,21,1,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.343740375014,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,19,left,0,22,22,1,2,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.5374974580482,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,19,left,1,21,21,1,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.7111956250155,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,19,right,0,22,22,0,3,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.9067854169989,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,19,right,1,21,21,1,4,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.351422125008,unswap_cycle_summary,,,,,,,,,,,,129,118,247,,,,,,,,,,,,,,,,,,,128,0.0005,,,,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,41,34.73747616598848,247,902,655,9,False,,,,,,,,,,,,,,,,,,,,,,
615.8036656670156,rewiring,left,post_unswap,0.3587999579613097,430,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,41,,,,,,,50,False,9,1,none,0.0,456,0.35879304201807827,0.6132617500261404,,,,,,,,,,,,,
616.0578682920313,rewiring,right,post_unswap,0.2539586670463905,404,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,41,,,,,,,50,False,9,1,none,0.0,456,0.25395212502917275,0.6132617500261404,,,,,,,,,,,,,
616.2549345000298,cycle_progress,,,,,,,,,,,,129,118,247,,,,,,,,,,,,,,,,,,,128,0.0005,,183888,0,,,,,,,,,,,104,4,188300,2462,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,41,,247,902,655,9,False,,,,,,,,,0.6132617500261404,,,,,,,,,,,,,
616.5227154580061,absorbing,,,,,,,L,1,0,393,398,129,118,247,8,0,0,0.06479641696205363,0.1015516669722274,0.16634808393428102,0.16706312500173226,188300,210636,104,128,False,True,False,False,188300,104,False,128,0.0005,,188300,0,False,total_elems,188300,210636,1,1,,,,0.0,104,4,188300,2462,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616.8093007919961,absorbing,,,,,,,R,1,1,393,398,129,118,247,12,0,0,0.10107554198475555,0.0918901669792831,0.19296570896403864,0.19349149998743087,233336,210636,128,128,True,True,False,False,210636,128,True,128,0.0005,,188300,0,False,total_elems,233336,210636,1,1,,,,0.0,128,4,210636,2674,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617.0996445420315,absorbing,,,,,,,R,1,2,393,398,129,118,247,7,0,0,0.1139349999721162,0.08491512504406273,0.19885012501617894,0.19936279102694243,259240,235692,128,128,True,True,False,False,235692,128,True,128,0.0005,,188300,0,False,total_elems,259240,235692,1,1,,,,0.0,128,4,235692,2888,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617.4136100000469,absorbing,,,,,,,R,1,3,393,398,129,118,247,5,0,0,0.12471979099791497,0.09473641699878499,0.21945620799669996,0.219994958024472,285604,272536,128,128,True,True,False,False,272536,128,True,128,0.0005,,188300,0,False,total_elems,285604,272536,1,1,,,,0.0,128,4,272536,3150,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617.7722001670045,absorbing,,,,,,,L,2,3,393,398,130,118,248,8,1,1,0.13254737498937175,0.13666958402609453,0.2692169590154663,0.2697784999618307,327316,366544,128,128,True,True,False,False,327316,128,True,128,0.0005,,188300,0,False,total_elems,327316,366544,1,1,,,,0.0,128,4,327316,3484,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.3985023330315,absorbing,,,,,,,L,3,3,393,398,132,118,250,8,2,3,0.18011870799819008,0.35594358295202255,0.5360622909502126,0.5365552080329508,435308,436844,128,128,True,True,False,False,435308,128,True,128,0.0005,,188300,0,False,total_elems,435308,436844,1,1,,,,0.0,128,4,435308,4040,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620.4686293750419,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,4,370240,3696,174,44,,,0,0,0,both,0,22,22,9,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621.202124625037,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,4,311576,3316,174,44,,,0,0,0,both,1,21,21,6,15,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621.5930450830492,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,4,268132,3054,174,44,,,0,0,0,left,0,22,22,8,23,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621.9014926250093,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,4,227184,2820,174,44,,,0,0,0,left,1,21,21,6,29,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622.1905250000418,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,4,206068,2654,174,44,,,0,0,0,right,0,22,22,5,34,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622.4221143330215,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,179488,2488,174,44,,,0,0,0,right,1,21,21,5,39,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622.7093658749945,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,179488,2488,174,44,,,0,0,1,both,0,22,22,0,0,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623.0987685000291,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,4,151300,2336,174,44,,,0,0,1,both,1,21,21,2,2,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623.2653382500284,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,4,142452,2284,174,44,,,0,0,1,left,0,22,22,2,4,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
