time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,flip_freq_active,flip_schedule,flip_schedule_switch_gate,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,new_swap_pairs,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,cycle_memory_enabled,cycle_memory_repeat,cycle_memory_repeat_of,cycle_memory_tabu_pairs,work_counters,perm_left,perm_right,next_left,next_right,bond_profile_coarse,routing_state_hash,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
30.49462729197694,absorbing,,,,,,,R,8,3,678,577,8,8,16,11,0,1,0.15310887503437698,0.11448995803948492,0.2675988330738619,0.2683919999981299,223328,129120,256,64,False,False,False,False,129120,64,False,512,0.0006,,2004,0,total_elems,223328,129120,1,1,,,,0.0,,,,,,,64,4,129120,2336,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.847869999997783,absorbing,,,,,,,R,8,4,678,577,8,9,17,9,1,2,0.1887782079866156,0.15226079197600484,0.34103899996262044,0.341782208008226,282720,222944,256,64,False,False,False,False,222944,64,False,512,0.0006,,2004,0,total_elems,282720,222944,1,1,,,,0.0,,,,,,,64,4,222944,2922,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.51098737498978,absorbing,,,,,,,R,8,5,678,577,8,10,18,8,1,3,0.3404787499457598,0.3101480419863947,0.6506267919321544,0.6520673329941928,477792,473216,256,256,False,False,False,False,473216,256,False,512,0.0006,,2004,0,total_elems,477792,473216,1,1,,,,0.0,,,,,,,256,4,473216,3972,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.58648199995514,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,425184,3688,174,44,0,both,0,22,22,8,"[[14, 15], [18, 19], [28, 29], [30, 31], [32, 33], [34, 35], [36, 37], [40, 41]]",8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.1017202080111,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,229152,2632,174,44,0,both,1,21,21,8,"[[9, 10], [19, 20], [21, 22], [23, 24], [29, 30], [31, 32], [39, 40], [41, 42]]",16,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.52361795800971,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,95904,1864,174,44,0,left,0,22,22,7,"[[10, 11], [20, 21], [26, 27], [30, 31], [32, 33], [38, 39], [40, 41]]",23,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.75137824995909,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,60416,1582,174,44,0,left,1,21,21,8,"[[1, 2], [11, 12], [17, 18], [21, 22], [25, 26], [31, 32], [33, 34], [37, 38]]",31,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.90123383299215,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,53336,1464,174,44,0,right,0,22,22,5,"[[6, 7], [18, 19], [24, 25], [36, 37], [40, 41]]",36,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.02728462498635,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,49360,1364,174,44,0,right,1,21,21,5,"[[5, 6], [7, 8], [13, 14], [17, 18], [35, 36]]",41,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.262855207955,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,30076,1168,174,44,1,both,0,22,22,9,"[[0, 1], [2, 3], [8, 9], [10, 11], [20, 21], [26, 27], [34, 35], [38, 39], [42, 43]]",9,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.42004683299456,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18984,972,174,44,1,both,1,21,21,6,"[[9, 10], [19, 20], [27, 28], [33, 34], [37, 38], [39, 40]]",15,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.48945041699335,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,16384,876,174,44,1,left,0,22,22,5,"[[8, 9], [12, 13], [18, 19], [22, 23], [38, 39]]",20,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.56337649998022,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,14556,800,174,44,1,left,1,21,21,7,"[[1, 2], [3, 4], [7, 8], [9, 10], [23, 24], [39, 40], [41, 42]]",27,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.62534112500725,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,10944,716,174,44,1,right,0,22,22,4,"[[4, 5], [6, 7], [16, 17], [32, 33]]",31,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.682520249974914,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,9752,688,174,44,1,right,1,21,21,2,"[[17, 18], [31, 32]]",33,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.789306207967456,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,8460,642,174,44,2,both,0,22,22,6,"[[2, 3], [8, 9], [10, 11], [18, 19], [26, 27], [30, 31]]",6,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.88278608297696,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,7660,610,174,44,2,both,1,21,21,6,"[[9, 10], [11, 12], [15, 16], [17, 18], [29, 30], [37, 38]]",12,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.938304999959655,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,6108,578,174,44,2,left,0,22,22,2,"[[24, 25], [28, 29]]",14,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.987398999975994,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4556,546,174,44,2,left,1,21,21,1,"[[25, 26]]",15,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.00723020796431,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4556,546,174,44,2,right,0,22,22,0,[],15,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.05453458300326,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4296,526,174,44,2,right,1,21,21,3,"[[3, 4], [19, 20], [29, 30]]",18,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.139307707955595,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3372,496,174,44,3,both,0,22,22,4,"[[10, 11], [12, 13], [26, 27], [36, 37]]",4,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.20923437498277,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,3,both,1,21,21,1,"[[11, 12]]",5,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.22912929195445,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,3,left,0,22,22,0,[],5,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.24827699997695,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,3,left,1,21,21,0,[],5,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.26777716696961,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,3,right,0,22,22,0,[],5,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.28666699997848,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,3,right,1,21,21,0,[],5,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.328957207966596,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,4,both,0,22,22,0,[],0,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.36713066697121,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,4,both,1,21,21,0,[],0,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.38699741696473,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,4,left,0,22,22,0,[],0,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.407984582998324,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,4,left,1,21,21,0,[],0,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.42814837500919,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,4,right,0,22,22,0,[],0,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.4484537919634,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,4,right,1,21,21,0,[],0,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.71160591696389,unswap_cycle_summary,,,,,,,,,,,,8,10,18,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,,,,16,4,3360,494,174,44,,,,,,,,,,,,,,,,,,,,,3,9.371859916020185,18,902,884,3,False,False,False,,0,"[8, 10]","[2, 3, 4, 0, 1, 5, 6, 12, 8, 11, 13, 9, 7, 10, 15, 16, 14, 17, 19, 21, 20, 22, 24, 23, 27, 29, 26, 18, 32, 25, 31, 33, 28, 34, 35, 30, 42, 37, 38, 36, 41, 43, 39, 40]","[1, 0, 2, 7, 3, 4, 8, 5, 11, 9, 12, 15, 10, 6, 13, 20, 14, 22, 17, 19, 16, 18, 21, 24, 25, 23, 27, 29, 26, 31, 36, 28, 33, 30, 32, 35, 37, 34, 41, 42, 38, 39, 43, 40]","{'index': 9, 'interactions': [('unitary', (28, 29))]}","{'index': 6, 'interactions': [('unitary', (32, 33))]}","[1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 0, 2, 2, 2, 4, 3, 2, 2, 4, 2, 2, 2, 2, 3, 4, 3, 2, 2, 2, 2, 2, 2, 0, 0]",eeed76d362fe145a19eab460d103a2704404dfc191fb0389455500d1dfc1d523,,,,,,,,,,,,,,,,,,,,,
43.58257883298211,rewiring,left,post_unswap,0.8613829999812879,672,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,50,False,3,1,none,0.0,2024,0.86137541703647,1.34373212500941,,,,,,,,,,,,
44.06458174996078,rewiring,right,post_unswap,0.48176083294674754,574,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,50,False,3,1,none,0.0,2024,0.48175508296117187,1.34373212500941,,,,,,,,,,,,
44.084413125005085,cycle_progress,,,,,,,,,,,,8,10,18,,,,,,,,,,,,,,,,,,,512,0.0006,,2004,0,,,,,,,,,,,,,,,,16,4,3360,494,174,44,,,,,,,,,,,,,,,,,,,,,3,,18,902,884,3,False,,,,,,,,,,,,,,,,,,,,1.34373212500941,,,,,,,,,,,,
44.16200312500587,absorbing,,,,,,,L,1,0,635,524,8,10,18,10,0,0,0.025071582989767194,0.025773458008188754,0.05084504099795595,0.06551416701404378,3360,4484,16,16,False,False,False,False,3360,16,False,512,0.0006,,3360,0,total_elems,3360,4484,1,1,,,,0.0,,,,,,,16,4,3360,494,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.22499366698321,absorbing,,,,,,,R,1,1,635,524,8,10,18,10,0,0,0.025989459012635052,0.02416887501021847,0.050158334022853523,0.050712874974124134,5908,4484,16,16,False,False,False,False,4484,16,False,512,0.0006,,3360,0,total_elems,5908,4484,1,1,,,,0.0,,,,,,,16,4,4484,562,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.28925604198594,absorbing,,,,,,,R,1,2,635,524,8,10,18,9,0,0,0.024165875045582652,0.0270237079821527,0.05118958302773535,0.05172854202101007,7452,6584,16,16,False,False,False,False,6584,16,False,512,0.0006,,3360,0,total_elems,7452,6584,1,1,,,,0.0,,,,,,,16,4,6584,670,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.35303937498247,absorbing,,,,,,,L,2,2,635,524,8,10,18,12,0,0,0.0245497910073027,0.02705845795571804,0.05160824896302074,0.052126375027000904,10608,12596,16,16,False,False,False,False,10608,16,False,512,0.0006,,3360,0,total_elems,10608,12596,1,1,,,,0.0,,,,,,,16,4,10608,792,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.454978207999375,absorbing,,,,,,,L,3,2,635,524,8,10,18,12,0,0,0.029061292007099837,0.05977504199836403,0.08883633400546387,0.08946191699942574,16032,22256,16,64,False,False,False,False,16032,16,False,512,0.0006,,3360,0,total_elems,16032,22256,1,1,,,,0.0,,,,,,,16,4,16032,938,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.54896320798434,absorbing,,,,,,,R,3,3,635,524,8,10,18,10,0,0,0.043788167007733136,0.036718000017572194,0.08050616702530533,0.0810727080097422,39360,34048,64,64,False,False,False,False,34048,64,False,512,0.0006,,3360,0,total_elems,39360,34048,1,1,,,,0.0,,,,,,,64,4,34048,1272,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.714837667008396,absorbing,,,,,,,L,4,3,635,524,8,10,18,11,0,0,0.0656989169656299,0.08790699997916818,0.15360591694479808,0.15427287499187514,75904,105236,64,64,False,False,False,False,75904,64,False,512,0.0006,,3360,0,total_elems,75904,105236,1,1,,,,0.0,,,,,,,64,4,75904,1704,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.034452666994184,absorbing,,,,,,,L,5,3,635,524,8,10,18,9,0,0,0.14215412497287616,0.16174549999414012,0.3038996249670163,0.3060832499759272,129344,232680,64,256,False,False,False,False,129344,64,False,512,0.0006,,3360,0,total_elems,129344,232680,1,1,,,,0.0,,,,,,,64,4,129344,2134,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.458040624973364,absorbing,,,,,,,L,6,3,635,524,8,10,18,10,0,0,0.216599875013344,0.19147045799763873,0.4080703330109827,0.408883958007209,302144,303520,256,256,False,False,False,False,302144,256,False,512,0.0006,,3360,0,total_elems,302144,303520,1,1,,,,0.0,,,,,,,256,4,302144,2956,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.40688999998383,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,478784,3736,174,44,0,both,0,22,22,1,"[[4, 5]]",1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.970127667009365,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,122752,2154,174,44,0,both,1,21,21,8,"[[3, 4], [5, 6], [17, 18], [25, 26], [27, 28], [29, 30], [37, 38], [39, 40]]",9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.27118345798226,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,51588,1492,174,44,0,left,0,22,22,12,"[[2, 3], [6, 7], [8, 9], [10, 11], [16, 17], [20, 21], [22, 23], [24, 25], [26, 27], [28, 29], [30, 31], [40, 41]]",21,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.440891332982574,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4,37264,1176,174,44,0,left,1,21,21,15,"[[1, 2], [3, 4], [7, 8], [9, 10], [11, 12], [17, 18], [19, 20], [21, 22], [23, 24], [27, 28], [29, 30], [31, 32], [35, 36], [39, 40], [41, 42]]",36,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.594555166957434,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4,33600,1084,174,44,0,right,0,22,22,5,"[[2, 3], [4, 5], [34, 35], [38, 39], [40, 41]]",41,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.726424249995034,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,23156,970,174,44,0,right,1,21,21,8,"[[1, 2], [3, 4], [7, 8], [9, 10], [27, 28], [29, 30], [31, 32], [41, 42]]",49,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.93530054198345,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,4,17936,888,174,44,1,both,0,22,22,7,"[[10, 11], [20, 21], [24, 25], [28, 29], [30, 31], [32, 33], [40, 41]]",7,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.092245250009,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,12408,776,174,44,1,both,1,21,21,8,"[[11, 12], [23, 24], [29, 30], [31, 32], [33, 34], [35, 36], [37, 38], [39, 40]]",15,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.155714833003,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,9704,688,174,44,1,left,0,22,22,8,"[[0, 1], [2, 3], [4, 5], [8, 9], [32, 33], [34, 35], [38, 39], [42, 43]]",23,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.20291399996495,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,8808,672,174,44,1,left,1,21,21,1,"[[25, 26]]",24,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.23062533297343,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,8808,672,174,44,1,right,0,22,22,0,[],24,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.276190167001914,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,8520,660,174,44,1,right,1,21,21,1,"[[33, 34]]",25,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.38161170796957,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,7308,630,174,44,2,both,0,22,22,3,"[[0, 1], [12, 13], [30, 31]]",3,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.47941695799818,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,6768,594,174,44,2,both,1,21,21,3,"[[13, 14], [37, 38], [41, 42]]",6,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.53153645800194,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,5736,564,174,44,2,left,0,22,22,2,"[[14, 15], [26, 27]]",8,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.577371958002914,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,4776,540,174,44,2,left,1,21,21,1,"[[31, 32]]",9,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.61417229200015,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,4696,536,174,44,2,right,0,22,22,1,"[[32, 33]]",10,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.63393462495878,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,4696,536,174,44,2,right,1,21,21,0,[],10,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.717167041962966,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,3948,514,174,44,3,both,0,22,22,2,"[[30, 31], [36, 37]]",2,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.79457124997862,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,2656,476,174,44,3,both,1,21,21,2,"[[27, 28], [29, 30]]",4,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.81191950000357,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,2656,476,174,44,3,left,0,22,22,0,[],4,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.844339333008975,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,2584,472,174,44,3,left,1,21,21,1,"[[35, 36]]",5,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.86174312495859,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,2584,472,174,44,3,right,0,22,22,0,[],5,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.8791287500062,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,2584,472,174,44,3,right,1,21,21,0,[],5,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
